"id","materia","topico","colegio","ano","versao","questao","alt_a","alt_b","alt_c","alt_d","alt_e","gabarito"
"6fc82e02-14d7-42d8-a114-d3275301b423","Português","CMC - 2024/2025","Colégio Militar de Curitiba",2024,NA,"**A RÃ SÁBIA**

A onça estava para se casar, e os animais todos andavam aos pulos, radiantes, com olho na festa prometida. Só uma velha e sábia rã torcia o nariz para aquilo. O marreco, observando-a, disse:

– Grande enjoada! Que cara feia é essa, quando todos nós estamos alegres com os preparativos para a festança?
– Por um motivo muito simples – respondeu a rã. – Porque nós, como vivemos quietas, a filosofar, sabemos muito da vida e enxergamos mais longe do que vocês.

Responda-me a isto: se o Sol se casasse e em vez de torrar o mundo sozinho o fizesse ajudado por Dona Sol e por mais vários sóis filhotes? Que aconteceria?

– Secavam-se todas as águas, é claro.
– Isso mesmo. Secavam-se as águas e nós, rãs e peixes, levaríamos a pior. Pois calamidade semelhante vai cair sobre vocês. Casa-se a onça, e já de começo será ela e mais o marido a perseguirem os animais.

Depois aparecem as oncinhas – e os animais terão de aguentar com a fome de toda a família. Ora, se um só apetite já nos faz tanto mal, que será quando forem três, quatro e cinco?

O marreco refletiu e concordou:

– É isso mesmo...

Pior que um inimigo, dois; pior que dois, três...

**O conflito inicial gerador desta fábula é:**","A alegria de todos os animais com o casamento.","O marreco era o único que estava feliz com o casamento.","A desaprovação da velha e sábia rã com o casamento.","A velha rã fala sobre a seca dos rios, caso existisse mais de um sol.","A conclusão que o marreco teve depois que a velha rã falou","c"
"54f296ce-655e-4505-8974-9008a05767a1","Português","CMC - 2024/2025","Colégio Militar de Curitiba",2024,NA,"No trecho “ O marreco, observando-**a**” , a palavra em destaque, “**a**”, faz referência a (ao):","Festa","Casamento","Onça","Velha rã","Marreco","d"
"78367019-2fba-49ee-bff3-4fadfe118919","Português","CMC - 2024/2025","Colégio Militar de Curitiba",2024,NA,"O texto tem como finalidade","Despertar no leitor o interesse pelas onças.","Transmitir um ensinamento com base na personificação dos animais.","Desacreditar a sabedoria e orgulho da rã diante do marreco.","Convencer o leitor, com argumentos, a ter pena da velha e sábia rã.","Apresentar a floresta imaginária para o leitor.","b"
"5dada2dd-8e2f-4c45-b7d2-40f6fa608a78","Português","CMC - 2024/2025","Colégio Militar de Curitiba",2024,NA,"Quanto à tonicidade, a palavra “oncinhas” classifica-se como:","Monossílaba tônica.","Oxítona.","Paroxítona.","Proparoxítona.","Monossílaba átona.","c"
"f281b62c-253b-4cf6-9a63-637f6d19611c","Português","CMC - 2024/2025","Colégio Militar de Curitiba",2024,NA,"No trecho: “[...] e os animais todos andavam aos pulos, **radiantes**, com olho na festa prometida.”, a palavra destacada tem como antônimo:
","Alegres","Felizes","Animados","Exultantes","Abatidos","e"
"337c5bf4-8be8-4873-9daf-e01b26a9af8f","Português","CMC - 2024/2025","Colégio Militar de Curitiba",2024,NA,"No trecho: ""Grande enjoada!"", o uso do ponto de exclamação foi usado para expressar:","Mal estar da rã","Ênfase na contrariedade do marreco","Espanto da rã com o casamento","Alegria do marreco","Ordem dada à rã pelo marreco","b"
"dc299e9a-1b65-46bd-8b72-957ac724c0a6","Matemática","V - Números Decimais","Colégio Militar de Juiz de Fora",2024,NA,"Pedro, Paulo, Maria, Marcos e Joana são cinco amigos apaixonados por Matemática. Eles fizeram um desafio que consiste em escrever operações que resultem no mesmo valor, conforme mostrado na tabela abaixo. Um desses amigos elaborou uma expressão cujo resultado ficou diferente dos demais.

   ![](1762267155_Captura de tela 2025-11-04 113854.png){width=300px} 

Quem elaborou a expressão com resultado diferente dos demais?"," Pedro","Paulo"," Maria","Marcos","Joana","e"
"346febd7-c5ec-490e-95a6-87e9583ecbcf","Matemática","I - Sistema de Numeração","Colégio Militar de Juiz de Fora",2024,NA,"Considere as seguintes afirmações:

I – Ao somar 5 centenas com 20 dezenas e 100 unidades, obtém-se 800.
II – O número 787328 possui 6 classes.
III – O maior número de 3 algarismos múltiplo de 7 dividido por 7 é o resultado de 1207 ÷ 8,5.
IV – O número 1889 em algarismo romano é MDCCCLXXXlX.
V – O número 9379 em algarismo romano é V̅MMMMCCCLXXIX.

Associando-se “V”, quando verdadeiras, ou “F”, quando falsas, às afirmações I, II, III, IV e V, nessa ordem, temos
","V – F – V – V – V","V – F – F – F – V","V – F – V – V – F","V – F – V – F – V","V – V – F – V – F","c"
"371bade8-2895-4ed3-a048-0ddda6945e11","Matemática","VI - Medidas Geométricas","Colégio Militar de Juiz de Fora",2024,NA,"Arthur ganhou uma piscina no formato de paralelepípedo com 2 m de comprimento, 1,5 m de largura e 55 cm de profundidade. Quando foi encher a piscina, não encontrando uma mangueira, resolveu utilizar um galão de 20 litros. O garoto enchia o galão em uma torneira e, posteriormente, despejava todo o conteúdo na piscina. Qual o número mínimo de viagens que Arthur precisou fazer para encher a piscina completamente?","83 viagens.","82 viagens.","75 viagens.","76 viagens.","90 viagens.","a"
"09757da0-d57d-47e9-ac58-ae1d191a1bf9","Matemática","IV - Frações","Colégio Militar de Juiz de Fora",2024,NA," O professor de Matemática levou uma caixa, que continha um presente, para a sala de aula. A caixa estava fechada com um cadeado que possuía uma senha composta por 5 algarismos. Ele escreveu algumas expressões no quadro, dividiu a turma em grupos e lançou um desafio: o grupo que resolvesse as expressões no menor tempo conseguiria abrir a caixa e resgataria o presente para si, já que os resultados das expressões representavam os algarismos que compunham a senha do cadeado.

  ![](1762267587_Captura de tela 2025-11-04 114613.png){width=300px} 

O grupo que resolveu as expressões e resgatou o presente encontrou a seguinte senha:","64514","63514","33541","63517","64517","a"
"5d6a7a69-c5c2-4935-a86f-796b0a6be481","Matemática","V - Números Decimais","Colégio Militar de Juiz de Fora",2024,NA,"Marcos possui um veículo cuja capacidade do tanque combustível é de 44 litros. Quando foi abastecê-lo, o tanque apresentava 25% de sua capacidade total. Nessa ocasião, o litro do combustível custava R$ 5,89. Para completar o tanque, quanto ele pagará?
","R$ 259,16","R$ 64,79
"," R$ 129,58","R$ 67,89","R$ 194,37","e"
"11f9ed99-4e46-4d7c-9405-e32761f32766","Matemática","IV - Frações","Colégio Militar de Juiz de Fora",2024,NA,"Observe as figuras,   ![](1762267859_Captura de tela 2025-11-04 115051.png){width=300px} que representam as expressões numéricas que se seguem, e assinale a alternativa correta.

  ![](1762267920_Captura de tela 2025-11-04 115150.png){width=300px} ","  ![](1762268124_Captura de tela 2025-11-04 115515.png){width=300px} ","  ![](1762268143_Captura de tela 2025-11-04 115533.png){width=300px} ","  ![](1762268162_Captura de tela 2025-11-04 115553.png){width=300px} ","  ![](1762268182_Captura de tela 2025-11-04 115612.png){width=300px} ","  ![](1762268203_Captura de tela 2025-11-04 115635.png){width=300px} ","d"
"fccb2756-f510-4366-a84c-c4098587cfd6","Matemática","VII - Tratamento da Informação","Colégio Militar de Juiz de Fora",2024,NA,"Segundo a Agência de Notícias do Instituto Brasileiro de Geografia e Estatística (IBGE), “em 1º de agosto de 2022, o Brasil tinha 203.062.512 habitantes. Desde 2010, quando foi realizado o Censo Demográfico anterior, a população do país cresceu 6,5%, o que equivale a 12.306.713 pessoas a mais”. O gráfico abaixo apresenta a quantidade de habitantes em cada uma das grandes regiões do Brasil.

  ![](1762268247_Captura de tela 2025-11-04 115719.png){width=300px} 

De acordo com as informações acima, pode-se afirmar que, entre 2010 e 2022, a região que apresentou maior percentual de crescimento populacional foi a região","Sudeste.","Nordeste.","Sul.","Norte.","Centro-Oeste.","e"
"69ac235c-94ba-42f0-86c6-fd4891718ab6","Matemática","IV - Frações","Colégio Militar de Juiz de Fora",2024,NA,"Manuella propôs um desafio a seus colegas de classe: resolver a expressão abaixo.

  ![](1762268443_Captura de tela 2025-11-04 120037.png){width=300px} 

Ao resolver, deveriam encontrar o número","31","32","33","34","35","b"
"3b4668c3-9553-452b-ab4f-1c12bc5e37b5","Matemática","VII - Tratamento da Informação","Colégio Militar de Juiz de Fora",2024,NA,"Em uma escola há 520 alunos e cada um deles pratica, no máximo, um esporte. Os alunos que praticam algum esporte foram categorizados, por modalidade, conforme o gráfico abaixo.

  ![](1762268527_Captura de tela 2025-11-04 120153.png){width=300px} ","  ![](1762268566_Captura de tela 2025-11-04 120237.png){width=300px} ","  ![](1762268587_Captura de tela 2025-11-04 120258.png){width=300px} ","  ![](1762268609_Captura de tela 2025-11-04 120319.png){width=300px} ","  ![](1762268629_Captura de tela 2025-11-04 120340.png){width=300px} ","  ![](1762268650_Captura de tela 2025-11-04 120359.png){width=300px} ","b"
"916faa31-2afc-48c9-af19-eb3b72cc527d","Matemática","V - Números Decimais","Colégio Militar de Juiz de Fora",2024,NA,"A figura abaixo mostra uma régua que possui como menor e maior valores, respectivamente, X = 8,51 e Z = 9,95. Ela se encontra dividida em 6 partes iguais. 

  ![](1762268736_Captura de tela 2025-11-04 120525.png){width=300px} 

O número Y corresponde à quarta divisão a partir do menor valor X. Então, o valor de **X + Y + Z** é igual a","27,00","28,46","27,80","27,93","28,90","d"
"e1186640-1215-4ce6-9213-8413580635d2","Matemática","V - Números Decimais","Colégio Militar de Juiz de Fora",2024,NA,"Uma fábrica de camisetas estabelece o preço de seus produtos de acordo com a quantidade de tinta necessária na produção das peças. Quanto mais tinta for utilizada, mais cara fica a camiseta, conforme o padrão de valores apresentado na figura abaixo. Os preços das camisetas tipo 4 e 5 também seguem esse mesmo padrão.

  ![](1762268867_Captura de tela 2025-11-04 120739.png){width=300px} 

Maria possui R$ 200,00 e deseja comprar, nessa fábrica, uma camiseta do tipo 2, duas camisetas do tipo 4 e uma camiseta do tipo 5. É correto afirmar que, na realização do pagamento de suas compras, Maria","perceberá que faltará R$ 2,10 para concluir a compra.","receberá de troco a quantia de R$ 1,85.","perceberá que faltará R$ 1,85 para concluir a compra.","perceberá que faltará R$ 1,15 para concluir a compra.","receberá de troco a quantia de R$ 1,15.","d"
"048468f6-b56b-45f7-98b8-918084491b98","Matemática","V - Números Decimais","Colégio Militar de Juiz de Fora",2024,NA,"Pedro e Paulo são dois amigos que gostam muito de Matemática. Pedro lançou o seguinte desafio para Paulo: se $\frac23$, de uma fita utilizada por uma costureira de roupas, custam R$ 36,00, qual o valor de $\frac25$  dessa fita?","R$ 22,00","R$ 23,40","R$ 21,60","R$ 20,30","R$ 21,00","c"
"59d3159f-774f-49f5-a2d5-86157d9fd1b5","Matemática","V - Números Decimais","Colégio Militar de Juiz de Fora",2024,NA,"Maria e João estudam em uma escola em que o ano letivo é divido em três trimestres e a nota máxima em cada um deles é 10,0 pontos. A média final, isto é, a média aritmética das notas dos trimestres, deve ser, no mínimo, igual a 7,0 pontos para que o aluno seja aprovado. A tabela abaixo, que está incompleta, mostra as notas de Maria e João na disciplina Matemática.

  ![](1762269110_Captura de tela 2025-11-04 121141.png){width=300px} 

No 3° trimestre, as notas de Matemática de Maria e João foram ![](1762269151_Captura de tela 2025-11-04 121221.png){width=300px} , respectivamente.

Considerando que 6,5 é a média aritmética das notas ![](1762269151_Captura de tela 2025-11-04 121221.png){width=300px} , pode-se afirmar corretamente, em relação à disciplina de Matemática, que  ","não existe a possibilidade de Maria ser reprovada.","não existe a possibilidade de João ser reprovado.","a média final de João será aproximadamente 7,93 pontos.","a média final de Maria será aproximadamente 8,0 pontos.","a maior média final possível para Maria é 9,2 pontos.","a"
"09a1f790-09e9-4f74-8c6a-8162c9920fa6","Matemática","VI - Medidas Geométricas","Colégio Militar de Juiz de Fora",2024,NA,"Um atleta precisa percorrer quinze doze avos de uma pista de corrida que possui 2,4 km de comprimento. Sabendo que ele consegue correr 4 dam a cada 10 segundos, em quanto tempo o atleta terminará a corrida?","12 minutos e 50 segundos","11 minutos e 50 segundos","12 minutos e 30 segundos","12 minutos e 00 segundos","11 minutos e 30 segundos","c"
"7a9a0bc9-8424-452d-9185-5506d489049d","Matemática","VII - Tratamento da Informação","Colégio Militar de Juiz de Fora",2024,NA,"Ana e Bento, enquanto caminhavam até a escola, encontraram um dado de 20 faces, numeradas de 1 a 20, conforme a figura abaixo. 

  ![](1762269336_Captura de tela 2025-11-04 121526.png){width=300px} 

Eles ficaram muito animados, pois sequer sabiam que existia um dado com tantas faces. Como ambos queriam ficar com o dado, Ana propôs que o lançassem e se este caísse com um número múltiplo de 6 voltado para cima, ela venceria a disputa. Se o dado caísse com um número múltiplo de 7 voltado para cima, Bento seria o vencedor.

Considerando que o dado será lançado apenas uma vez, marque a alternativa correta.","A probabilidade de Ana vencer a disputa é menor que a probabilidade de Bento vencer.","A probabilidade de Ana vencer a disputa é de dez por cento. ","A probabilidade de Bento vencer a disputa é de quinze por cento.","Nessa disputa, é impossível haver vencedor.","A probabilidade de Bento vencer é de dois vinte avos.","e"
